,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,actions
128,0.25,0.0669873,0.5,0.0,0.25,0.9330127,0.6666667,0.1494592,0.77286136,0.0,0.35889873,0.011542497,0.521511,0.0,0.50682056,0.13589308,0.4141718,0.0,0.40583447,14
129,0.25,0.0669873,0.5,0.0,0.14644662,0.8535534,0.64444447,0.41986233,0.69911504,0.0,0.56342185,0.22035676,0.59706193,0.0,0.6316894,0.14607376,0.58992267,0.34326366,0.49840665,13
130,0.25,0.0669873,0.5,0.0,0.0669873,0.75,0.64444447,0.6076696,0.51720744,0.0,0.726647,0.35991606,0.45750263,0.0,0.68940187,0.11230911,0.7158308,0.607373,0.43738148,13
131,0.25,0.0669873,0.5,0.0,0.017037086,0.62940955,0.5888889,0.79646015,0.35004917,0.0,0.847591,0.6002099,0.34942287,0.0,0.7439664,0.38359705,0.7823444,0.8714823,0.5192289,13
132,0.25,0.0669873,0.5,0.0,0.0,0.5,0.56666666,0.8603737,0.18977384,0.0,0.9183874,0.62224555,0.204617,0.0,0.78593916,0.1290994,0.7930135,0.98851746,0.37743732,14
133,0.25,0.0669873,0.5,0.0,0.017037086,0.37059048,0.56666666,0.6656834,0.01671583,0.0,0.9262537,0.27177334,0.08079748,0.0,0.80902416,0.40714172,0.74963677,0.99892795,0.44318882,19
134,0.25,0.0669873,0.5,0.0,0.0669873,0.25,0.56666666,0.77286136,0.0,0.0,0.88003933,0.521511,0.0,0.0,0.8520462,0.13032904,0.6527584,0.99985397,0.3614825,19
135,0.25,0.0669873,0.5,0.0,0.14644662,0.14644662,0.62222224,0.69911504,0.0,0.0,0.77187806,0.59706193,0.0,0.0,0.80902416,0.3729549,0.50927985,0.99993634,0.47075668,19
136,0.25,0.0669873,0.5,0.0,0.25,0.0669873,0.64444447,0.51720744,0.0,0.0,0.6096362,0.45750263,0.0,0.0,0.7135362,0.33305192,0.32618278,0.9999437,0.48975274,18
137,0.25,0.0669873,0.5,0.0,0.37059048,0.017037086,0.6666667,0.35004917,0.0,0.0,0.4090462,0.34942287,0.0,0.0,0.50052464,0.31469083,0.14274962,0.9999443,0.5162792,5
138,0.25,0.0669873,0.5,0.0,0.5,0.0,0.64444447,0.18977384,0.0,0.020648967,0.179941,0.204617,0.0,0.13221405,0.18153201,0.37429255,0.031382386,0.8282467,0.5058829,5
139,0.25,0.0669873,0.5,0.0,0.62940955,0.017037086,0.6666667,0.01671583,0.0,0.17502458,0.0147492625,0.08079748,0.0,0.40608606,0.06925499,0.3104546,0.0007336757,0.42928606,0.41971543,5
140,0.25,0.0669873,0.5,0.0,0.75,0.0669873,0.7222222,0.0,0.0,0.35889873,0.0,0.0,0.0,0.50682056,0.0,0.18774882,0.0,0.030325409,0.37743482,9
141,0.25,0.0669873,0.5,0.0,0.8535534,0.14644662,0.7888889,0.0,0.0,0.56342185,0.0,0.0,0.0,0.6316894,0.0,0.33025885,0.0,0.0,0.53824383,9
142,0.25,0.0669873,0.5,0.0,0.9330127,0.25,0.82222223,0.0,0.0,0.726647,0.0,0.0,0.0,0.68940187,0.0,0.1384137,0.0,0.0,0.4809343,3
143,0.25,0.0669873,0.5,0.0,0.9829629,0.37059048,0.85555553,0.0,0.0,0.847591,0.0,0.0,0.0,0.7439664,0.0,0.13898556,0.0,0.0,0.48113197,3
144,0.25,0.0669873,0.5,0.0,1.0,0.5,0.75555557,0.0,0.020648967,0.9183874,0.0,0.0,0.13221405,0.78593916,0.0,0.15873213,0.0,0.0,0.48795718,3
145,0.25,0.0669873,0.8535534,0.14644662,0.9829629,0.62940955,0.82222223,0.0,0.17502458,0.9262537,0.0,0.0,0.40608606,0.80902416,0.0,0.19756871,0.0,0.0,0.5013807,5
146,0.25,0.0669873,0.8535534,0.14644662,0.9330127,0.75,0.82222223,0.0,0.35889873,0.88003933,0.0,0.0,0.50682056,0.8520462,0.0,0.15648516,0.0,0.0,0.48718053,5
147,0.25,0.0669873,0.8535534,0.14644662,0.8535534,0.8535534,0.82222223,0.0,0.56342185,0.77187806,0.0,0.0,0.6316894,0.80902416,0.0,0.1466898,0.0,0.0,0.48379487,5
148,0.25,0.0669873,0.8535534,0.14644662,0.75,0.9330127,0.82222223,0.0,0.726647,0.6096362,0.0,0.0,0.68940187,0.7135362,0.0,0.14123867,0.0,0.0,0.48191074,2
149,0.25,0.0669873,0.8535534,0.14644662,0.62940955,0.9829629,0.7888889,0.0,0.847591,0.4090462,0.0,0.0,0.7439664,0.50052464,0.0,0.1534491,0.0,0.0,0.48613116,0
150,0.25,0.0669873,0.8535534,0.14644662,0.5,1.0,0.7777778,0.020648967,0.9183874,0.179941,0.017699115,0.13221405,0.78593916,0.18153201,0.11332634,0.18693396,0.041043237,0.0,0.49034902,7
151,0.25,0.0669873,0.8535534,0.14644662,0.37059048,0.9829629,0.7222222,0.17502458,0.9262537,0.0147492625,0.17797443,0.40608606,0.80902416,0.06925499,0.41657922,0.16690391,0.22538991,0.0,0.4503869,12
152,0.25,0.0669873,0.8535534,0.14644662,0.25,0.9330127,0.6666667,0.35889873,0.88003933,0.0,0.36283186,0.50682056,0.8520462,0.0,0.49422875,0.1957304,0.4205666,0.18730332,0.49234375,12
153,0.25,0.0669873,0.8535534,0.14644662,0.14644662,0.8535534,0.6,0.56342185,0.77187806,0.0,0.53195673,0.6316894,0.80902416,0.0,0.54564536,0.14360222,0.5965825,0.37460664,0.44278026,12
154,0.25,0.0669873,0.8535534,0.14644662,0.0669873,0.75,0.62222224,0.726647,0.6096362,0.0,0.69911504,0.68940187,0.7135362,0.0,0.5960126,0.39048395,0.7177336,0.56191,0.5063997,13
155,0.25,0.0669873,0.8535534,0.14644662,0.017037086,0.62940955,0.6,0.847591,0.4090462,0.0,0.8584071,0.7439664,0.50052464,0.0,0.76285416,0.3323328,0.78509927,0.8260193,0.5010162,13
156,0.25,0.0669873,0.8535534,0.14644662,0.0,0.5,0.54444444,0.9183874,0.179941,0.0,0.9183874,0.78593916,0.18153201,0.0,0.78593916,0.3807745,0.7920432,0.9844642,0.47940707,19
157,0.25,0.0669873,0.8535534,0.14644662,0.017037086,0.37059048,0.56666666,0.9262537,0.0147492625,0.0,0.920354,0.80902416,0.06925499,0.0,0.7964323,0.39390483,0.74580073,0.9985582,0.4406182,19
158,0.25,0.0669873,0.8535534,0.14644662,0.0669873,0.25,0.54444444,0.88003933,0.0,0.0,0.88102263,0.8520462,0.0,0.0,0.8520462,0.3853347,0.6507041,0.9998119,0.45010814,19
159,0.25,0.0669873,0.8535534,0.14644662,0.14644662,0.14644662,0.5888889,0.77187806,0.0,0.0,0.7659784,0.80902416,0.0,0.0,0.80902416,0.37870547,0.5055783,0.9999234,0.47341812,17
160,0.25,0.0669873,0.8535534,0.14644662,0.25,0.0669873,0.62222224,0.6096362,0.0,0.0,0.6106195,0.7135362,0.0,0.0,0.72612804,0.5689872,0.3209855,0.9999333,0.5722339,18
161,0.25,0.0669873,0.8535534,0.14644662,0.37059048,0.017037086,0.64444447,0.4090462,0.0,0.0,0.4100295,0.50052464,0.0,0.0,0.57607555,0.23797241,0.13965872,0.9999342,0.49031627,16
162,0.25,0.0669873,0.8535534,0.14644662,0.5,0.0,0.6666667,0.179941,0.0,0.017699115,0.18289086,0.18153201,0.0,0.11332634,0.22455405,0.42740735,0.026899865,0.99993426,0.5760012,7
163,0.25,0.0669873,0.8535534,0.14644662,0.62940955,0.017037086,0.7,0.0147492625,0.0,0.17797443,0.013765979,0.06925499,0.0,0.41657922,0.08289612,0.18926562,0.0,0.82820207,0.44754425,7
164,0.25,0.0669873,0.8535534,0.14644662,0.75,0.0669873,0.7888889,0.0,0.0,0.36283186,0.0,0.0,0.0,0.49422875,0.0,0.23782022,0.0,0.6025354,0.44832006,5
165,0.25,0.0669873,0.8535534,0.14644662,0.8535534,0.14644662,0.75555557,0.0,0.0,0.53195673,0.0,0.0,0.0,0.54564536,0.0,0.22696705,0.0,0.20357478,0.39099023,5
166,0.25,0.0669873,0.8535534,0.14644662,0.9330127,0.25,0.75555557,0.0,0.0,0.69911504,0.0,0.0,0.0,0.5960126,0.0,0.1967416,0.0,0.0,0.44067803,5
167,0.25,0.0669873,0.8535534,0.14644662,0.9829629,0.37059048,0.75555557,0.0,0.0,0.8584071,0.0,0.0,0.0,0.76285416,0.0,0.19546779,0.0,0.0,0.5006545,5
168,0.25,0.0669873,0.8535534,0.14644662,1.0,0.5,0.7888889,0.0,0.017699115,0.9183874,0.0,0.0,0.11332634,0.78593916,0.0,0.15351292,0.0,0.0,0.48615322,8
169,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.62940955,0.82222223,0.0,0.17797443,0.920354,0.0,0.0,0.41657922,0.7964323,0.0,0.14336415,0.0,0.0,0.48264536,8
170,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.75,0.75555557,0.0,0.36283186,0.88102263,0.0,0.0,0.49422875,0.8520462,0.0,0.14862385,0.0,0.0,0.48446333,8
171,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.8535534,0.7888889,0.0,0.53195673,0.7659784,0.0,0.0,0.54564536,0.80902416,0.0,0.16053732,0.0,0.0,0.48858112,8
172,0.25,0.0669873,0.8535534,0.8535534,0.75,0.9330127,0.82222223,0.0,0.69911504,0.6106195,0.0,0.0,0.5960126,0.72612804,0.0,0.13867141,0.0,0.0,0.48102337,8
173,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.9829629,0.82222223,0.0,0.8584071,0.4100295,0.0,0.0,0.76285416,0.57607555,0.0,0.13305092,0.0,0.0,0.4790807,2
174,0.25,0.0669873,0.8535534,0.8535534,0.5,1.0,0.75555557,0.017699115,0.9183874,0.18289086,0.01671583,0.11332634,0.78593916,0.22455405,0.104931794,0.13498251,0.044134144,0.0,0.47183853,7
175,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.9829629,0.7222222,0.17797443,0.920354,0.013765979,0.18485743,0.41657922,0.7964323,0.08289612,0.45960125,0.1438133,0.2307623,0.0,0.441443,0
176,0.25,0.0669873,0.8535534,0.8535534,0.25,0.9330127,0.6666667,0.36283186,0.88102263,0.0,0.39429694,0.49422875,0.8520462,0.0,0.6558237,0.14116503,0.4166189,0.0,0.4072181,12
177,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.8535534,0.56666666,0.53195673,0.7659784,0.0,0.59882003,0.54564536,0.80902416,0.0,0.772298,0.13390012,0.5929804,0.18730332,0.44007242,13
178,0.25,0.0669873,0.8535534,0.8535534,0.0669873,0.75,0.62222224,0.69911504,0.6106195,0.0,0.7590954,0.5960126,0.72612804,0.0,0.83210915,0.14026429,0.7161574,0.45141265,0.4469854,14
179,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.62940955,0.6,0.8584071,0.4100295,0.0,0.8761062,0.76285416,0.57607555,0.0,0.8499475,0.17422529,0.7813362,0.7946763,0.47383147,14
180,0.25,0.0669873,0.8535534,0.8535534,0.0,0.5,0.6,0.9183874,0.18289086,0.0,0.93608654,0.78593916,0.22455405,0.0,0.85519415,0.18192953,0.7946892,0.9816671,0.42041096,14
181,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.37059048,0.64444447,0.920354,0.013765979,0.0,0.93903637,0.7964323,0.08289612,0.0,0.8593914,0.21555181,0.75188506,0.99830025,0.37878963,18
182,0.25,0.0669873,0.8535534,0.8535534,0.0669873,0.25,0.62222224,0.88102263,0.0,0.0,0.88102263,0.8520462,0.0,0.0,0.8520462,0.2686593,0.65511554,0.9997798,0.40907052,18
183,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.14644662,0.64444447,0.7659784,0.0,0.0,0.7659784,0.80902416,0.0,0.0,0.80902416,0.27180088,0.50725865,0.9999114,0.4361736,16
184,0.25,0.0669873,0.8535534,0.8535534,0.25,0.0669873,0.64444447,0.6106195,0.0,0.0,0.60471976,0.72612804,0.0,0.0,0.7135362,0.32947835,0.32381132,0.9999231,0.48894414,16
185,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.017037086,0.6666667,0.4100295,0.0,0.0,0.37856442,0.57607555,0.0,0.0,0.45960125,0.2681267,0.13957825,0.9999241,0.5007533,8
186,0.25,0.0669873,0.8535534,0.8535534,0.5,0.0,0.76666665,0.18289086,0.0,0.01671583,0.18584071,0.22455405,0.0,0.104931794,0.20881426,0.26638898,0.026814664,0.8645241,0.4801781,8
187,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.017037086,0.7222222,0.013765979,0.0,0.18485743,0.012782694,0.08289612,0.0,0.45960125,0.074501574,0.22139812,0.0,0.7291241,0.4694332,7
188,0.25,0.0669873,0.8535534,0.8535534,0.75,0.0669873,0.7222222,0.0,0.0,0.39429694,0.0,0.0,0.0,0.6558237,0.0,0.15476221,0.0,0.5034575,0.41961184,8
189,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.14644662,0.7888889,0.0,0.0,0.59882003,0.0,0.0,0.0,0.772298,0.0,0.5452658,0.0,0.3680575,0.581375,8
190,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.25,0.7888889,0.0,0.0,0.7590954,0.0,0.0,0.0,0.83210915,0.0,0.36181948,0.0,0.23265749,0.5179685,8
191,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.37059048,0.7888889,0.0,0.0,0.8761062,0.0,0.0,0.0,0.8499475,0.0,0.14147429,0.0,0.0972575,0.44180825,8
192,0.25,0.0669873,0.8535534,0.8535534,1.0,0.5,0.82222223,0.0,0.01671583,0.93608654,0.0,0.0,0.104931794,0.85519415,0.0,0.15804614,0.0,1.7347235e-17,0.45885608,8
193,0.25,0.0669873,0.5,1.0,0.9829629,0.62940955,0.75555557,0.0,0.18485743,0.93903637,0.0,0.0,0.45960125,0.8593914,0.0,0.14443916,0.0,0.0,0.48301694,6
194,0.25,0.0669873,0.5,1.0,0.9330127,0.75,0.75555557,0.0,0.39429694,0.88102263,0.0,0.0,0.6558237,0.8520462,0.0,0.1576657,0.0,0.0,0.48758858,8
195,0.25,0.0669873,0.5,1.0,0.8535534,0.8535534,0.7222222,0.0,0.59882003,0.7659784,0.0,0.0,0.772298,0.80902416,0.0,0.1968005,0.0,0.0,0.50111514,2
196,0.25,0.0669873,0.5,1.0,0.75,0.9330127,0.6666667,0.0,0.7590954,0.60471976,0.0,0.0,0.83210915,0.7135362,0.0,0.17574944,0.0,0.0,0.49383906,2
197,0.25,0.0669873,0.5,1.0,0.62940955,0.9829629,0.62222224,0.0,0.8761062,0.37856442,0.0,0.0,0.8499475,0.45960125,0.0,0.15866953,0.0,0.0,0.48793554,8
198,0.25,0.0669873,0.5,1.0,0.5,1.0,0.5888889,0.01671583,0.93608654,0.18584071,0.003933137,0.104931794,0.85519415,0.20881426,0.0,0.14397037,0.042515323,0.0,0.47523525,2
199,0.25,0.0669873,0.5,1.0,0.37059048,0.9829629,0.62222224,0.18485743,0.93903637,0.012782694,0.11406096,0.45960125,0.8593914,0.074501574,0.08709339,0.15080331,0.2298819,0.0,0.4440168,10
200,0.25,0.0669873,0.5,1.0,0.25,0.9330127,0.5888889,0.39429694,0.88102263,0.0,0.26450345,0.6558237,0.8520462,0.0,0.119622245,0.12719727,0.4297399,0.037460666,0.41343334,12
201,0.25,0.0669873,0.5,1.0,0.14644662,0.8535534,0.54444444,0.59882003,0.7659784,0.0,0.4346116,0.772298,0.80902416,0.0,0.250787,0.152595,0.60305303,0.22476399,0.44472885,12
202,0.25,0.0669873,0.5,1.0,0.0669873,0.75,0.64444447,0.7590954,0.60471976,0.0,0.7581121,0.83210915,0.7135362,0.0,0.74501574,0.14049008,0.7318391,0.41206732,0.41746366,12
203,0.25,0.0669873,0.5,1.0,0.017037086,0.62940955,0.5888889,0.8761062,0.37856442,0.0,0.8761062,0.8499475,0.45960125,0.0,0.8499475,0.15225385,0.80036443,0.59937066,0.40924847,13
204,0.25,0.0669873,0.5,1.0,0.0,0.5,0.54444444,0.93608654,0.18584071,0.0,0.93608654,0.85519415,0.20881426,0.0,0.85519415,0.20956562,0.8126287,0.86348,0.45364898,18
205,0.25,0.0669873,0.5,1.0,0.017037086,0.37059048,0.56666666,0.93903637,0.012782694,0.0,0.9331367,0.8593914,0.074501574,0.0,0.8593914,0.22536436,0.7492344,0.9877782,0.4211536,18
206,0.25,0.0669873,0.5,1.0,0.0669873,0.25,0.62222224,0.88102263,0.0,0.0,0.8751229,0.8520462,0.0,0.0,0.8530955,0.18193197,0.66418004,0.99883467,0.3808939,19
207,0.25,0.0669873,0.5,1.0,0.14644662,0.14644662,0.67777777,0.7659784,0.0,0.0,0.76696163,0.80902416,0.0,0.0,0.81007344,0.31429568,0.5117175,0.9998182,0.450367,18
208,0.25,0.0669873,0.5,1.0,0.25,0.0669873,0.7,0.60471976,0.0,0.0,0.60471976,0.7135362,0.0,0.0,0.7271773,0.3697716,0.32647625,0.99990565,0.5024206,18
209,0.25,0.0669873,0.5,1.0,0.37059048,0.017037086,0.6666667,0.37856442,0.0,0.0,0.41297936,0.45960125,0.0,0.0,0.5981112,0.2895901,0.13948832,0.99991345,0.50819045,10
210,0.25,0.0669873,0.5,1.0,0.5,0.0,0.6666667,0.18584071,0.0,0.003933137,0.21533923,0.20881426,0.0,0.0,0.30325288,0.27827793,0.02315102,0.99991417,0.5251281,8
211,0.25,0.0669873,0.5,1.0,0.62940955,0.017037086,0.73333335,0.012782694,0.0,0.11406096,0.013765979,0.074501574,0.0,0.08709339,0.10388248,0.1713414,0.0,0.8645142,0.45213154,8
212,0.25,0.0669873,0.5,1.0,0.75,0.0669873,0.75555557,0.0,0.0,0.26450345,0.0,0.0,0.0,0.119622245,0.0,0.15831612,0.0,0.7291142,0.44762948,8
213,0.25,0.0669873,0.5,1.0,0.8535534,0.14644662,0.75555557,0.0,0.0,0.4346116,0.0,0.0,0.0,0.250787,0.0,0.504597,0.0,0.5937142,0.5673182,8
214,0.25,0.0669873,0.5,1.0,0.9330127,0.25,0.75555557,0.0,0.0,0.7581121,0.0,0.0,0.0,0.74501574,0.0,0.51154536,0.0,0.45831418,0.56971985,8
215,0.25,0.0669873,0.5,1.0,0.9829629,0.37059048,0.85555553,0.0,0.0,0.8761062,0.0,0.0,0.0,0.8499475,0.0,0.25802943,0.0,0.32291418,0.48209444,8
216,0.25,0.0669873,0.5,1.0,1.0,0.5,0.75555557,0.0,0.003933137,0.93608654,0.0,0.0,0.0,0.85519415,0.0,0.15378168,0.0,0.18751419,0.4460622,8
217,0.25,0.0669873,0.14644662,0.8535534,0.9829629,0.62940955,0.82222223,0.0,0.11406096,0.9331367,0.0,0.0,0.08709339,0.8593914,0.0,0.14464778,0.0,0.052114192,0.44290516,9
218,0.25,0.0669873,0.14644662,0.8535534,0.9330127,0.75,0.82222223,0.0,0.26450345,0.8751229,0.0,0.0,0.119622245,0.8530955,0.0,0.14854285,0.0,0.006980862,0.4710407,9
219,0.25,0.0669873,0.14644662,0.8535534,0.8535534,0.8535534,0.7888889,0.0,0.4346116,0.76696163,0.0,0.0,0.250787,0.81007344,0.0,0.18932451,0.0,0.0,0.49645936,9
220,0.25,0.0669873,0.14644662,0.8535534,0.75,0.9330127,0.7777778,0.0,0.7581121,0.60471976,0.0,0.0,0.74501574,0.7271773,0.0,0.17378595,0.0,0.0,0.4931604,8
221,0.25,0.0669873,0.14644662,0.8535534,0.62940955,0.9829629,0.7777778,0.0,0.8761062,0.41297936,0.0,0.0,0.8499475,0.5981112,0.0,0.13802345,0.0,0.0,0.4807994,6
222,0.25,0.0669873,0.14644662,0.8535534,0.5,1.0,0.75555557,0.003933137,0.93608654,0.21533923,0.0147492625,0.0,0.85519415,0.30325288,0.07345226,0.14414708,0.045014556,0.0,0.4748484,6
223,0.25,0.0669873,0.14644662,0.8535534,0.37059048,0.9829629,0.7,0.11406096,0.9331367,0.013765979,0.09832842,0.08709339,0.8593914,0.10388248,0.044071354,0.16252044,0.22892103,0.0,0.44823894,10
224,0.25,0.0669873,0.14644662,0.8535534,0.25,0.9330127,0.64444447,0.26450345,0.8751229,0.0,0.2173058,0.119622245,0.8530955,0.0,0.047219306,0.14940923,0.43431237,0.037460666,0.42029122,13
225,0.25,0.0669873,0.14644662,0.8535534,0.14644662,0.8535534,0.7,0.4346116,0.76696163,0.0,0.2861357,0.250787,0.81007344,0.0,0.06086044,0.1430058,0.60752606,0.30157,0.46740207,13
226,0.25,0.0669873,0.14644662,0.8535534,0.0669873,0.75,0.6666667,0.7581121,0.60471976,0.0,0.6932153,0.74501574,0.7271773,0.0,0.5152151,0.13859287,0.7330698,0.5656793,0.4433766,12
227,0.25,0.0669873,0.14644662,0.8535534,0.017037086,0.62940955,0.62222224,0.8761062,0.41297936,0.0,0.84169126,0.8499475,0.5981112,0.0,0.7187828,0.14491284,0.8024093,0.7529826,0.40634462,13
228,0.25,0.0669873,0.14644662,0.8535534,0.0,0.5,0.62222224,0.93608654,0.21533923,0.0,0.9016716,0.85519415,0.30325288,0.0,0.73557186,0.36000323,0.81748515,0.9783207,0.4914505,13
229,0.25,0.0669873,0.14644662,0.8535534,0.017037086,0.37059048,0.5888889,0.9331367,0.013765979,0.0,0.90855455,0.8593914,0.10388248,0.0,0.7775446,0.24221845,0.7691099,0.9979843,0.38600323,15
230,0.25,0.0669873,0.14644662,0.8535534,0.0669873,0.25,0.5888889,0.8751229,0.0,0.0,0.8623402,0.8530955,0.0,0.0,0.8016789,0.19163406,0.65998626,0.9997334,0.38167095,15
231,0.25,0.0669873,0.14644662,0.8535534,0.14644662,0.14644662,0.64444447,0.76696163,0.0,0.0,0.76007867,0.81007344,0.0,0.0,0.81007344,0.29707834,0.50718296,0.999889,0.44493267,15
232,0.25,0.0669873,0.14644662,0.8535534,0.25,0.0669873,0.64444447,0.60471976,0.0,0.0,0.59882003,0.7271773,0.0,0.0,0.7271773,0.4994306,0.32301137,0.99990284,0.54783064,8
233,0.25,0.0669873,0.14644662,0.8535534,0.37059048,0.017037086,0.67777777,0.41297936,0.0,0.0,0.41396263,0.5981112,0.0,0.0,0.5918153,0.25551128,0.1371453,0.86450285,0.45664465,8
234,0.25,0.0669873,0.14644662,0.8535534,0.5,0.0,0.62222224,0.21533923,0.0,0.0147492625,0.21927238,0.30325288,0.0,0.07345226,0.296957,0.44127205,0.021977138,0.72910285,0.54149175,8
235,0.25,0.0669873,0.14644662,0.8535534,0.62940955,0.017037086,0.6666667,0.013765979,0.0,0.09832842,0.01179941,0.10388248,0.0,0.044071354,0.09758657,0.25531,0.0,0.59370285,0.4811545,8
236,0.25,0.0669873,0.14644662,0.8535534,0.75,0.0669873,0.76666665,0.0,0.0,0.2173058,0.0,0.0,0.0,0.047219306,0.0,0.14551172,0.0,0.45830286,0.44320375,8
237,0.25,0.0669873,0.14644662,0.8535534,0.8535534,0.14644662,0.7888889,0.0,0.0,0.2861357,0.0,0.0,0.0,0.06086044,0.0,0.36156914,0.0,0.32290286,0.517882,8
238,0.25,0.0669873,0.14644662,0.8535534,0.9330127,0.25,0.7888889,0.0,0.0,0.6932153,0.0,0.0,0.0,0.5152151,0.0,0.19108675,0.0,0.18750286,0.45895633,9
239,0.25,0.0669873,0.14644662,0.8535534,0.9829629,0.37059048,0.73333335,0.0,0.0,0.84169126,0.0,0.0,0.0,0.7187828,0.0,0.13662447,0.0,0.14236952,0.46692124,9
240,0.25,0.0669873,0.14644662,0.8535534,1.0,0.5,0.73333335,0.0,0.0147492625,0.9016716,0.0,0.0,0.07345226,0.73557186,0.0,0.14816856,0.0,0.09723619,0.47091135,9
241,0.25,0.0669873,0.0,0.5,0.9829629,0.62940955,0.75555557,0.0,0.09832842,0.90855455,0.0,0.0,0.044071354,0.7775446,0.0,0.13807991,0.0,0.052102864,0.4674243,9
242,0.25,0.0669873,0.0,0.5,0.9330127,0.75,0.75555557,0.0,0.2173058,0.8623402,0.0,0.0,0.047219306,0.8016789,0.0,0.1453669,0.0,0.0069695334,0.469943,9
243,0.25,0.0669873,0.0,0.5,0.8535534,0.8535534,0.75555557,0.0,0.2861357,0.76007867,0.0,0.0,0.06086044,0.81007344,0.0,0.18644752,0.0,0.0,0.49546832,9
244,0.25,0.0669873,0.0,0.5,0.75,0.9330127,0.75555557,0.0,0.6932153,0.59882003,0.0,0.0,0.5152151,0.7271773,0.0,0.21092288,0.0,0.0,0.5059964,9
245,0.25,0.0669873,0.0,0.5,0.62940955,0.9829629,0.7888889,0.0,0.84169126,0.41396263,0.0,0.0,0.7187828,0.5918153,0.0,0.16015933,0.0,0.0,0.48845047,6
246,0.25,0.0669873,0.0,0.5,0.5,1.0,0.75555557,0.0147492625,0.9016716,0.21927238,0.015732547,0.07345226,0.73557186,0.296957,0.1112277,0.14378875,0.046581306,0.0,0.47444376,6
247,0.25,0.0669873,0.0,0.5,0.37059048,0.9829629,0.7,0.09832842,0.90855455,0.01179941,0.18584071,0.044071354,0.7775446,0.09758657,0.4742917,0.13847506,0.22811161,0.0,0.44007295,11
248,0.25,0.0669873,0.0,0.5,0.25,0.9330127,0.62222224,0.2173058,0.8623402,0.0,0.39331368,0.047219306,0.8016789,0.0,0.660021,0.14623575,0.42912453,0.112381995,0.44691336,11
249,0.25,0.0669873,0.0,0.5,0.14644662,0.8535534,0.62222224,0.2861357,0.76007867,0.0,0.59292036,0.06086044,0.81007344,0.0,0.7712487,0.13923591,0.5989681,0.22476399,0.41405427,12
250,0.25,0.0669873,0.0,0.5,0.0669873,0.75,0.6,0.6932153,0.59882003,0.0,0.7531957,0.5152151,0.7271773,0.0,0.8310598,0.14169517,0.71767217,0.41206732,0.42041922,12
251,0.25,0.0669873,0.0,0.5,0.017037086,0.62940955,0.6,0.84169126,0.41396263,0.0,0.8702065,0.7187828,0.5918153,0.0,0.8499475,0.13617778,0.7849194,0.59937066,0.40646002,13
252,0.25,0.0669873,0.0,0.5,0.0,0.5,0.62222224,0.9016716,0.21927238,0.0,0.9311701,0.73557186,0.296957,0.0,0.85519415,0.37136203,0.7908219,0.86348,0.51348066,15
253,0.25,0.0669873,0.0,0.5,0.017037086,0.37059048,0.64444447,0.90855455,0.01179941,0.0,0.9331367,0.7775446,0.09758657,0.0,0.8593914,0.16952765,0.74007523,0.9877599,0.40348914,15
254,0.25,0.0669873,0.0,0.5,0.0669873,0.25,0.64444447,0.8623402,0.0,0.0,0.8751229,0.8016789,0.0,0.0,0.8530955,0.3603174,0.63552886,0.9988148,0.44768548,15
255,0.25,0.0669873,0.0,0.5,0.14644662,0.14644662,0.64444447,0.76007867,0.0,0.0,0.76106197,0.81007344,0.0,0.0,0.8037775,0.3550332,0.49078172,0.9997982,0.4681996,15
256,0.25,0.0669873,0.0,0.5,0.25,0.0669873,0.56666666,0.59882003,0.0,0.0,0.59193707,0.7271773,0.0,0.0,0.7082896,0.28748915,0.3100845,0.9998856,0.4769182,15
257,0.25,0.0669873,0.0,0.5,0.37059048,0.017037086,0.64444447,0.41396263,0.0,0.0,0.3903638,0.5918153,0.0,0.0,0.5792235,0.32467273,0.12957186,0.9998934,0.52209365,8
258,0.25,0.0669873,0.0,0.5,0.5,0.0,0.67777777,0.21927238,0.0,0.015732547,0.20943953,0.296957,0.0,0.1112277,0.29066107,0.28724125,0.021063592,0.8644934,0.4884162,8
