,a
6348,0.6933245
6349,0.6076123
6350,0.5243754
6351,0.5754288
6352,0.19683057
6353,0.45641562
6354,0.21758106
6355,0.09927037
6356,0.41544253
6357,0.41593245
6358,0.056281388
6359,0.3215511
6360,0.38861117
6361,0.106668055
6362,0.024772257
6363,0.26302984
6364,0.48972893
6365,0.24193072
6366,0.053662866
6367,0.22360736
6368,0.6647132
6369,0.58566546
6370,0.7280585
6371,0.730401
6372,0.7177193
6373,0.5323186
6374,0.63476324
6375,0.55276114
6376,0.4732899
6377,0.121868014
6378,0.25774145
6379,0.07336366
6380,0.08714479
6381,0.14168534
6382,0.39396128
6383,0.4254341
6384,0.5147092
6385,0.030128121
6386,0.4707119
6387,0.09994674
6388,0.025210708
6389,0.5718939
6390,0.13797796
6391,0.5457083
6392,0.6108164
6393,0.7035597
6394,0.70324147
6395,0.6492911
6396,0.5751137
6397,0.62284315
6398,0.6814252
6399,0.23927566
6400,0.20201665
6401,0.4418337
6402,0.4317699
6403,0.23984647
6404,0.08135107
6405,0.25615352
6406,0.2982851
6407,0.08448303
6408,0.18767482
6409,0.019075036
6410,0.4937142
6411,0.16510308
6412,0.20965534
6413,0.552823
6414,0.6949795
6415,0.08102685
6416,0.61161053
6417,0.6722361
6418,0.62988126
6419,0.6767373
6420,0.5692402
6421,0.78368145
6422,0.69006944
6423,0.2629562
6424,0.58768666
6425,0.5130892
6426,0.47595078
6427,0.4384545
6428,0.058307707
6429,0.47934604
6430,0.52989763
6431,0.24920085
6432,0.016903013
6433,0.6086831
6434,0.54770625
6435,0.69794756
6436,0.2913943
6437,0.50609744
6438,0.05582452
6439,0.20544457
6440,0.7130679
6441,0.5899823
6442,0.6965867
6443,0.6704761
6444,0.8248547
6445,0.74714845
6446,0.577048
6447,0.5639177
6448,0.58907866
6449,0.48425764
6450,0.19682086
6451,0.40084895
6452,0.39626074
6453,0.096102655
6454,0.014552653
6455,0.2685895
6456,0.42177126
6457,0.5005735
6458,0.039827794
6459,0.19972545
6460,0.37760234
6461,0.27622634
6462,0.6489214
6463,0.19599724
6464,0.6346487
6465,0.7528154
6466,0.75952375
6467,0.67591596
6468,0.7155288
6469,0.72115564
6470,0.65033764
6471,0.2678513
6472,0.47988957
6473,0.40898812
6474,0.26285592
6475,0.2680496
6476,0.06960225
6477,0.3533721
6478,0.39188993
6479,0.36770338
6480,0.43177325
6481,0.010699481
6482,0.48048452
6483,0.15223128
6484,0.40202874
6485,0.27369124
6486,0.12323451
6487,0.62232965
6488,0.673582
6489,0.6985203
6490,0.77331156
6491,0.8000634
6492,0.76323336
6493,0.741663
6494,0.7235812
6495,0.6729473
6496,0.50327486
6497,0.4285793
6498,0.09935227
6499,0.25488517
6500,0.22307327
6501,0.5084647
6502,0.3698138
6503,0.30367067
6504,0.013423532
6505,0.3807624
6506,0.18292612
6507,0.120574355
6508,0.51785094
6509,0.5298508
6510,0.09555256
6511,0.7018711
6512,0.7467951
6513,0.765823
6514,0.77143526
6515,0.78537875
6516,0.7555362
6517,0.8086978
6518,0.6606886
6519,0.24945992
6520,0.5225212
6521,0.46306384
6522,0.09403163
6523,0.1361193
6524,0.48495692
6525,0.38972396
6526,0.17592496
6527,0.2976112
6528,0.39235902
6529,0.51202047
6530,0.0954296
6531,0.7211094
6532,0.10719466
6533,0.50714064
6534,0.21681619
6535,0.6248189
6536,0.69540864
6537,0.77965724
6538,0.65868783
6539,0.6705675
6540,0.7468277
6541,0.73818445
6542,0.6944238
6543,0.4452327
6544,0.19666255
6545,0.29382408
6546,0.08407083
6547,0.34653652
6548,0.26183277
6549,0.15529722
6550,0.44739294
6551,0.013496727
6552,0.43304417
6553,0.19679889
6554,0.06836617
6555,0.13837913
6556,0.1959537
6557,0.24760658
6558,0.26644522
6559,0.66135573
6560,0.603781
6561,0.6853288
6562,0.8004529
6563,0.7872822
6564,0.68303233
6565,0.7579401
6566,0.71129954
6567,0.61945164
6568,0.08139092
6569,0.20730448
6570,0.07283378
6571,0.26260275
6572,0.10854611
6573,0.16247681
6574,0.43534708
6575,0.321374
6576,0.05305913
6577,0.119945794
6578,0.05478832
6579,0.14217943
6580,0.2614886
6581,0.53159225
6582,0.26217306
6583,0.65425825
6584,0.57901824
6585,0.7347323
6586,0.6923939
6587,0.70029414
6588,0.6762165
6589,0.59097314
6590,0.5807108
6591,0.5986169
6592,0.50592387
6593,0.41715258
6594,0.38533652
6595,0.21514446
6596,0.19359219
6597,0.21387786
6598,0.053732872
6599,0.4222
6600,0.011501163
6601,0.4015289
6602,0.3555807
6603,0.5594139
6604,0.30013174
6605,0.4472128
6606,0.5827157
6607,0.6170828
6608,0.62347686
6609,0.76280606
6610,0.6340824
6611,0.7244511
6612,0.74544007
6613,0.7342268
6614,0.7028861
6615,0.5906111
6616,0.4815934
6617,0.2611438
6618,0.2635141
6619,0.16606688
6620,0.32889706
6621,0.4534021
6622,0.012191951
6623,0.2696708
6624,0.006349623
6625,0.5036471
6626,0.589556
6627,0.5544128
6628,0.3025977
6629,0.4762443
6630,0.6929767
6631,0.6460115
6632,0.7257353
6633,0.70226675
6634,0.68172777
6635,0.68060124
6636,0.72102034
6637,0.7909435
6638,0.7090435
6639,0.5641848
6640,0.113566995
6641,0.12591758
6642,0.37273484
6643,0.23783597
6644,0.24858502
6645,0.40755916
6646,0.3768414
6647,0.27956158
6648,0.4482972
6649,0.35047102
6650,0.47934029
6651,0.4279698
6652,0.37906167
6653,0.3609776
6654,0.192529
6655,0.6660298
6656,0.70257413
6657,0.72663575
6658,0.7055727
6659,0.77947974
6660,0.684546
6661,0.58893347
6662,0.70094407
6663,0.5345774
6664,0.26320678
6665,0.4519527
6666,0.17916816
6667,0.13372463
6668,0.24635443
6669,0.34263152
6670,0.40043998
6671,0.37239438
6672,0.45619157
6673,0.025530785
6674,0.27149606
6675,0.0441252
6676,0.03363052
6677,0.37683097
6678,0.23539245
6679,0.50584286
6680,0.517374
6681,0.67434967
6682,0.21793008
6683,0.49428976
6684,0.58306193
6685,0.5153998
6686,0.23421493
6687,0.26586062
6688,0.46190515
6689,0.45669433
6690,0.4828943
6691,0.23509836
6692,0.05640456
6693,0.30890954
6694,0.33229446
6695,0.29957476
6696,0.01942873
6697,0.28516877
6698,0.2994187
6699,0.06488493
6700,0.4276981
6701,0.13592157
6702,0.5692886
6703,0.5275044
6704,0.5996755
6705,0.69303226
6706,0.51952267
6707,0.6518396
6708,0.5425389
6709,0.5172867
6710,0.51651293
6711,0.60394555
6712,0.5151142
6713,0.48340553
6714,0.20025027
6715,0.022497922
6716,0.38477698
6717,0.3493721
6718,0.28327084
6719,0.30871013
6720,0.5046277
6721,0.50620824
6722,0.17939758
6723,0.019431472
6724,0.44054684
6725,0.21180114
6726,0.06872812
6727,0.6110445
6728,0.2616741
6729,0.638523
6730,0.6989008
6731,0.7137599
6732,0.6922195
6733,0.7243451
6734,0.66175807
6735,0.55086076
6736,0.60728955
6737,0.46467507
6738,0.39996117
6739,0.18190923
6740,0.14252928
6741,0.3847902
6742,0.30296797
6743,0.33036083
6744,0.2899686
6745,0.5433497
6746,0.5247416
6747,0.018859029
6748,0.52568763
6749,0.45545924
6750,0.46396592
6751,0.56453687
6752,0.60491025
6753,0.6370069
6754,0.6010104
6755,0.7880461
6756,0.75350475
6757,0.7036356
6758,0.75951815
6759,0.61444896
6760,0.5163647
6761,0.4863626
6762,0.41452527
6763,0.41328695
6764,0.19570443
6765,0.010044068
6766,0.35688868
6767,0.31721026
6768,0.3015506
6769,0.46999004
6770,0.5113936
6771,0.0477297
6772,0.31628877
6773,0.4529288
6774,0.052503824
6775,0.57672846
6776,0.5902116
6777,0.73777884
6778,0.71059155
6779,0.68065584
6780,0.7045019
6781,0.6068339
6782,0.7015529
6783,0.5445186
6784,0.5642333
6785,0.4838662
6786,0.4115132
6787,0.37752035
6788,0.36285323
6789,0.017268091
6790,0.08083254
6791,0.0027231574
6792,0.3527575
6793,0.5029173
6794,0.52051294
6795,0.14713192
6796,0.30450678
6797,0.33379892
6798,0.4203071
6799,0.13832653
6800,0.6278833
6801,0.6784888
6802,0.68714654
6803,0.76483816
6804,0.7684942
6805,0.7363216
6806,0.73316705
6807,0.6982571
6808,0.553483
6809,0.46955156
6810,0.42516977
6811,0.09230724
6812,0.15672487
6813,0.47158882
6814,0.012740195
6815,0.2696033
6816,0.03834647
6817,0.46863627
6818,0.55193114
6819,0.22521362
6820,0.2745245
6821,0.53138435
6822,0.5979946
6823,0.22209936
6824,0.6997744
6825,0.754277
6826,0.72071123
6827,0.7512871
6828,0.6853034
6829,0.6594405
6830,0.6223935
6831,0.6156733
6832,0.2091884
6833,0.12271175
6834,0.14647597
6835,0.11461213
6836,0.03846407
6837,0.029996961
6838,0.40668535
6839,0.29102543
6840,0.42242196
6841,0.47495878
6842,0.5298999
6843,0.12280929
6844,0.52725893
6845,0.013540983
6846,0.6113762
6847,0.5714432
6848,0.6739751
6849,0.6989261
6850,0.77206993
6851,0.7544389
6852,0.7266578
6853,0.6920498
6854,0.52096057
6855,0.5774526
6856,0.24150276
6857,0.22791201
6858,0.17591631
6859,0.26326907
6860,0.4061435
6861,0.27382648
6862,0.035483778
6863,0.30275702
6864,0.35862005
6865,0.31497544
6866,0.28229064
6867,0.29274082
6868,0.3984549
6869,0.24644706
6870,0.23433658
6871,0.6111661
6872,0.7343628
6873,0.7308692
6874,0.6797855
6875,0.8401245
6876,0.76332104
6877,0.6123224
6878,0.5694284
6879,0.5865857
6880,0.48707715
6881,0.24993756
6882,0.1761601
6883,0.083525956
6884,0.056928188
6885,0.09098092
6886,0.017105043
6887,0.37774795
6888,0.32967883
6889,0.29330868
6890,0.41465884
6891,0.31197023
6892,0.33932474
6893,0.42721874
6894,0.110869944
6895,0.58663666
6896,0.56329614
6897,0.51640725
6898,0.5946628
6899,0.6636265
6900,0.62068874
6901,0.72143924
6902,0.66750103
6903,0.5801023
6904,0.53672814
6905,0.48612723
6906,0.42110908
6907,0.38555294
6908,0.19059205
6909,0.4289176
6910,0.3384707
6911,0.05449748
6912,0.39407575
6913,0.49598724
6914,0.5035904
6915,0.6085812
6916,0.312801
6917,0.41500017
6918,0.39019564
6919,0.6023743
6920,0.53271157
6921,0.62938416
6922,0.6632085
6923,0.5936535
6924,0.7273083
6925,0.5813704
6926,0.5162398
6927,0.24053675
6928,0.25090104
6929,0.44955763
6930,0.482658
6931,0.3953825
6932,0.4069487
6933,0.38234013
6934,0.00052934885
6935,0.36598304
6936,0.42346358
6937,0.27472773
6938,0.47096932
6939,0.330405
6940,0.38504773
6941,0.4132014
6942,0.37015888
6943,0.5859814
6944,0.5576959
6945,0.5691073
6946,0.65987414
6947,0.5273229
6948,0.5028866
6949,0.24378595
6950,0.24693847
6951,0.51748776
6952,0.49049205
6953,0.5058183
6954,0.049001098
6955,0.39097136
6956,0.14313895
6957,0.38717955
6958,0.45277706
6959,0.30015033
6960,0.40893453
6961,0.4807938
6962,0.3948879
6963,0.2965086
6964,0.06379351
6965,0.35605913
6966,0.6685192
6967,0.26749963
6968,0.59725064
6969,0.1463573
6970,0.8142852
6971,0.68936193
6972,0.7589749
6973,0.6718108
6974,0.77333957
6975,0.5952033
6976,0.46117496
6977,0.46203834
6978,0.4815527
6979,0.26706117
6980,0.36317658
6981,0.20244172
6982,0.30912918
6983,0.045875847
6984,0.271346
6985,0.38320848
6986,0.4317659
6987,0.49524873
6988,0.27926058
6989,0.42939442
6990,0.5097154
6991,0.04771775
6992,0.21117932
6993,0.7737763
6994,0.72622746
6995,0.7337519
6996,0.69014996
6997,0.67265725
6998,0.75602794
6999,0.6268034
7000,0.54356664
7001,0.43664044
7002,0.43514144
7003,0.37061805
7004,0.22161096
7005,0.1016351
7006,0.27521813
7007,0.27765802
7008,0.3083584
7009,0.37609714
7010,0.44208744
7011,0.5402022
7012,0.3358019
7013,0.15304828
7014,0.12281558
7015,0.5660111
7016,0.7181612
7017,0.694509
7018,0.6486257
7019,0.67457664
7020,0.6166043
7021,0.73013765
7022,0.2307888
7023,0.26783365
7024,0.4599669
7025,0.44753224
7026,0.15866554
7027,0.1120227
7028,0.25494653
7029,0.056943655
7030,0.30406055
7031,0.025550097
7032,0.014252573
7033,0.4726053
7034,0.4753936
7035,0.0063756704
7036,0.15495503
7037,0.26215494
7038,0.25772834
7039,0.571875
7040,0.61793244
7041,0.7614876
7042,0.745455
7043,0.77557766
7044,0.6935717
7045,0.7382174
7046,0.7401972
7047,0.5981657
7048,0.1939444
7049,0.47738612
7050,0.26246148
7051,0.32041946
7052,0.24083462
7053,0.3837065
7054,0.38050425
7055,0.2760252
7056,0.3228839
7057,0.5047756
7058,0.49723953
7059,0.3367101
7060,0.45192114
7061,0.47736025
7062,0.15955055
7063,0.6866946
7064,0.754233
7065,0.6957845
7066,0.7753143
7067,0.772087
7068,0.74719405
7069,0.65550756
7070,0.6920983
7071,0.16128609
7072,0.4701308
7073,0.21742475
7074,0.43985283
7075,0.23925057
7076,0.09424347
7077,0.08993098
7078,0.2498217
7079,0.49278072
7080,0.5294217
7081,0.26885447
7082,0.12374663
7083,0.081837445
7084,0.26185492
7085,0.48182753
7086,0.24600089
7087,0.5777971
7088,0.69667685
7089,0.7435099
7090,0.6325844
7091,0.735818
7092,0.7249341
7093,0.100589156
7094,0.2430138
7095,0.26654243
7096,0.4290257
7097,0.43560487
7098,0.36274937
7099,0.3724711
7100,0.3410784
7101,0.12281835
7102,0.53833044
7103,0.37404823
7104,0.10643357
7105,0.20106792
7106,0.06597999
7107,0.24572775
7108,0.015573353
7109,0.033324838
7110,0.4764909
7111,0.6053813
7112,0.6084564
7113,0.6716769
7114,0.7161758
7115,0.73185587
7116,0.645195
7117,0.6821301
7118,0.6409972
7119,0.532969
7120,0.5918952
7121,0.46910346
7122,0.43576875
7123,0.35482687
7124,0.23923904
7125,0.023299098
7126,0.07372993
7127,0.07925296
7128,0.33068544
7129,0.46310613
7130,0.049441397
7131,0.46152097
7132,0.32462594
7133,0.020409018
7134,0.20606422
7135,0.6437353
7136,0.5481759
7137,0.7628052
7138,0.71337557
7139,0.77466094
7140,0.6268382
7141,0.6646194
7142,0.6847547
7143,0.5625198
7144,0.5740412
7145,0.488002
7146,0.44078514
7147,0.24822342
7148,0.25711566
7149,0.31078595
7150,0.18892327
7151,0.3183945
7152,0.4451111
7153,0.51251507
7154,0.50593907
7155,0.11337212
7156,0.30751085
7157,0.42097545
7158,0.37085035
7159,0.019957393
7160,0.2661504
7161,0.7109626
7162,0.72442245
7163,0.18942404
7164,0.6446823
7165,0.6440952
7166,0.6827765
7167,0.19498703
7168,0.48314947
7169,0.44597757
7170,0.24423194
7171,0.21614343
7172,0.18526536
7173,0.2725104
7174,0.270396
7175,0.33838552
7176,0.0060046017
7177,0.33031482
7178,0.012404203
7179,0.06882918
7180,0.13921231
7181,0.25187743
7182,0.22926474
7183,0.61043894
7184,0.67169374
7185,0.6858419
7186,0.72825706
7187,0.7697576
7188,0.80316466
7189,0.78357476
7190,0.689641
7191,0.5757899
7192,0.5689247
7193,0.5385477
7194,0.42480436
7195,0.0697515
7196,0.2551401
7197,0.020440638
7198,0.3593162
7199,0.04169187
7200,0.30390936
7201,0.057478547
7202,0.26065814
7203,0.39068654
7204,0.49733394
7205,0.57186717
7206,0.62043375
7207,0.59256446
7208,0.7354448
7209,0.72872585
7210,0.7129215
7211,0.7504146
7212,0.6928704
7213,0.7012577
7214,0.704331
7215,0.24648285
7216,0.48071924
7217,0.22476044
7218,0.4817899
7219,0.3903253
7220,0.08178651
7221,0.305659
7222,0.029871225
7223,0.28870228
7224,0.42890105
7225,0.028065354
7226,0.48920438
7227,0.14799124
7228,0.24591666
7229,0.20304775
7230,0.57992065
7231,0.7074115
7232,0.77164114
7233,0.69325656
7234,0.26568717
7235,0.72978437
7236,0.6122955
7237,0.6636936
7238,0.6701124
7239,0.6165568
7240,0.1922465
7241,0.4284473
7242,0.12228203
7243,0.37245238
7244,0.2763369
7245,0.18480647
7246,0.090165764
7247,0.3508108
7248,0.17797673
7249,0.46104494
7250,0.4853379
7251,0.3780918
7252,0.55048805
7253,0.28082442
7254,0.35160348
7255,0.61239594
7256,0.6790782
7257,0.6758347
7258,0.68006945
7259,0.7266312
7260,0.6724062
7261,0.66220784
7262,0.752529
7263,0.65697336
7264,0.63302636
7265,0.5339513
7266,0.42449754
7267,0.22812265
7268,0.38395315
7269,0.32743457
7270,0.3639448
7271,0.45755678
7272,0.012568206
7273,0.009114534
7274,0.052916944
7275,0.4686141
7276,0.023890227
7277,0.22952217
7278,0.6066845
7279,0.23677304
7280,0.63883
7281,0.73294055
7282,0.63073194
7283,0.65985733
7284,0.77933764
7285,0.8531266
7286,0.7158007
7287,0.77955616
7288,0.5116739
7289,0.26387215
7290,0.48254922
7291,0.38074133
7292,0.25372654
7293,0.3053397
7294,0.4039512
7295,0.42869383
7296,0.27402163
7297,0.3114631
7298,0.20022151
7299,0.24061939
7300,0.0016983151
7301,0.006550133
7302,0.5066267
7303,0.5605877
7304,0.721625
7305,0.6871201
7306,0.70058024
7307,0.79104173
7308,0.8320941
7309,0.6738723
7310,0.8929683
7311,0.9632053
7312,0.15947509
7313,0.44610333
7314,0.45567435
7315,0.11548692
7316,0.12805355
7317,0.02255568
7318,0.33463746
7319,0.4343325
7320,0.28387588
7321,0.49285382
7322,0.16117209
7323,0.17493743
7324,0.4010011
7325,0.57534623
7326,0.17725986
7327,0.6096576
7328,0.7129135
7329,0.7153955
7330,0.7117942
7331,0.73619246
7332,0.6279508
7333,0.53340006
7334,0.61444414
7335,0.24582192
7336,0.5199452
7337,0.40531874
7338,0.40290657
7339,0.24181461
7340,0.23656338
7341,0.27302235
7342,0.27597365
7343,0.34313354
7344,0.0475145
7345,0.40668526
7346,0.5124239
7347,0.56660724
7348,0.045966923
7349,0.61822826
7350,0.05237332
7351,0.6902181
7352,0.7169762
7353,0.7481196
7354,0.69601566
7355,0.74540496
7356,0.72587705
7357,0.5759269
7358,0.57382876
7359,0.69905925
7360,0.4212307
7361,0.45960307
7362,0.23507261
7363,0.043762207
7364,0.12488639
7365,0.28144234
7366,0.35499626
7367,0.3481586
7368,0.01259169
7369,0.21753696
7370,0.46253535
7371,0.027952343
7372,0.024841994
7373,0.54760844
7374,0.56586903
7375,0.6814589
7376,0.68926203
7377,0.6942556
7378,0.79290444
7379,0.80935574
7380,0.77477807
7381,0.7129309
7382,0.624628
7383,0.60408825
7384,0.02079612
7385,0.45397687
7386,0.25980443
7387,0.02336061
7388,0.18146318
7389,0.0970231
7390,0.37002712
7391,0.3198566
7392,0.45591384
7393,0.47335875
7394,0.025851786
7395,0.1809583
7396,0.2533058
7397,0.5410108
7398,0.58329403
7399,0.71470076
7400,0.68553007
7401,0.77833176
7402,0.744468
7403,0.73316276
7404,0.76235366
7405,0.6706697
7406,0.595011
7407,0.05763766
7408,0.49380773
7409,0.4367736
7410,0.39965868
7411,0.3927418
7412,0.1846317
7413,0.16966891
7414,0.20346376
7415,0.54971457
7416,0.030171067
7417,0.55298734
7418,0.058252513
7419,0.50716305
7420,0.13854918
7421,0.59164333
7422,0.6513684
7423,0.59033996
7424,0.64245796
7425,0.80826676
7426,0.768291
7427,0.75874436
7428,0.73207176
7429,0.7724432
7430,0.7273513
7431,0.6642536
7432,0.2510944
7433,0.24987715
7434,0.19002098
7435,0.40162063
7436,0.4289692
7437,0.1775114
7438,0.22062981
7439,0.102131814
7440,0.09750387
7441,0.08751944
7442,0.11127126
7443,0.2638055
7444,0.45288277
7445,0.6145415
7446,0.21053302
7447,0.5610385
7448,0.7554496
7449,0.7138264
7450,0.77349436
7451,0.7612821
7452,0.71454203
7453,0.62491715
7454,0.6505474
7455,0.95936584
7456,0.5755887
7457,0.4507667
7458,0.42546228
7459,0.3639862
7460,0.20165658
7461,0.36592096
7462,0.4359823
7463,0.077076375
7464,0.4293393
7465,0.34192353
7466,0.6063219
7467,0.18478847
7468,0.44263554
7469,0.18937281
7470,0.24815932
7471,0.23741055
7472,0.5758648
7473,0.70329684
7474,0.65831864
7475,0.71278155
7476,0.5764299
7477,0.6087314
7478,0.7526351
7479,0.63494825
7480,0.52579504
7481,0.42054188
7482,0.21491194
7483,0.15760481
7484,0.2074787
7485,0.36093098
7486,0.072326005
7487,0.03937766
7488,0.0029039085
7489,0.2704044
7490,0.45127648
7491,0.6172443
7492,0.46381465
7493,0.1324293
7494,0.06079766
7495,0.13012928
7496,0.7190709
7497,0.6743188
7498,0.67929584
7499,0.6791755
7500,0.6730899
7501,0.63476247
7502,0.6571383
7503,0.5419776
7504,0.43142313
7505,0.41843408
7506,0.3999728
7507,0.2348054
7508,0.17294267
7509,0.15396711
7510,0.34817988
7511,0.27001536
7512,0.36184967
7513,0.29202414
7514,0.027142256
7515,0.51065546
7516,0.54035014
7517,0.54681224
7518,0.18052673
7519,0.26721138
7520,0.674309
7521,0.67242247
7522,0.6337105
7523,0.24131015
7524,0.67733574
7525,0.6191135
7526,0.5670227
7527,0.26321644
7528,0.49251342
7529,0.46684456
7530,0.121515244
7531,0.13830546
7532,0.41153002
7533,0.2769512
7534,0.29440516
7535,0.32190174
7536,0.35718364
7537,0.33965808
7538,0.23958322
7539,0.22977814
7540,0.38530183
7541,0.011529118
7542,0.26304042
7543,0.67548156
7544,0.25262797
7545,0.61942625
7546,0.53336173
7547,0.6892296
7548,0.6523825
7549,0.6022663
7550,0.6772107
7551,0.60230273
7552,0.53085786
7553,0.5027989
7554,0.14021876
7555,0.45531428
7556,0.43154025
7557,0.020038903
7558,0.42708796
7559,0.2717966
7560,0.36626992
7561,0.34576952
7562,0.45276392
7563,0.50605476
7564,0.5278326
7565,0.035779387
7566,0.6245223
7567,0.19661176
7568,0.7267265
7569,0.73895514
7570,0.81431913
7571,0.8131517
7572,0.86671644
7573,0.8469571
7574,0.80104506
7575,0.61939996
7576,0.5783206
7577,0.52928686
7578,0.46070212
7579,0.25391924
7580,0.37877014
7581,0.11157176
7582,0.47277936
7583,0.3284906
7584,0.29537404
7585,0.42697504
7586,0.55600953
7587,0.24877855
7588,0.57049
7589,0.029778033
7590,0.22649714
7591,0.6335318
7592,0.6532823
7593,0.757457
7594,0.72504205
7595,0.72508776
7596,0.79744095
7597,0.6815363
7598,0.6886244
7599,0.10346401
7600,0.7757349
7601,0.5197625
7602,0.44093165
7603,0.16315186
7604,0.08593327
7605,0.017790347
7606,0.39980662
7607,0.4426209
7608,0.38255498
7609,0.41103762
7610,0.0993163
7611,0.17239508
7612,0.12696993
7613,0.56617296
7614,0.26732138
7615,0.607689
7616,0.6896532
7617,0.7688412
7618,0.7541578
7619,0.68646264
7620,0.6851172
7621,0.7397648
7622,0.64049274
7623,0.17024031
7624,0.49560228
7625,0.4056384
7626,0.4452232
7627,0.4210444
7628,0.2634545
7629,0.3278098
7630,0.061165035
7631,0.40645894
7632,0.0603711
7633,0.03315088
7634,0.60346097
7635,0.13448653
7636,0.0742549
7637,0.58692074
7638,0.035753638
7639,0.711418
7640,0.74274445
7641,0.71695113
7642,0.7361008
7643,0.6346812
7644,0.711856
7645,0.8249299
7646,0.72149765
7647,0.5178547
7648,0.5014065
7649,0.3314889
7650,0.25635487
7651,0.262033
7652,0.36155343
7653,0.27759194
7654,0.31670243
7655,0.57615465
7656,0.047186017
7657,0.02585262
7658,0.14676824
7659,0.23910707
7660,0.2517515
7661,0.13779038
7662,0.26686713
7663,0.65231997
7664,0.663096
7665,0.7111846
7666,0.6273944
7667,0.6818813
7668,0.87160635
7669,0.8780866
7670,0.936545
7671,0.5298291
7672,0.5242025
7673,0.35245025
7674,0.122875035
7675,0.18233928
7676,0.40357858
7677,0.39313123
7678,0.3927305
7679,0.30184904
7680,0.0058713555
7681,0.2754361
7682,0.44166481
7683,0.5565557
7684,0.11472118
7685,0.11300582
7686,0.659531
7687,0.7002076
7688,0.64558494
7689,0.7021159
7690,0.6980207
7691,0.7184807
7692,0.556637
7693,0.26431048
7694,0.74793255
7695,0.22560257
7696,0.5031292
7697,0.09752959
7698,0.028131455
7699,0.39265287
7700,0.1530149
7701,0.007977128
7702,0.3016649
7703,0.27658334
7704,0.28653017
7705,0.066396445
7706,0.11008006
7707,0.50919986
7708,0.053322494
7709,0.55043614
7710,0.2528153
7711,0.2333419
7712,0.65411884
7713,0.68996835
7714,0.6577916
7715,0.5983066
7716,0.6256317
7717,0.6915829
7718,0.73183465
7719,0.6418278
7720,0.22913527
7721,0.26048774
7722,0.23736
7723,0.48004174
7724,0.15461117
7725,0.4246765
7726,0.21997568
7727,0.3738458
7728,0.0050749183
7729,0.49928415
7730,0.20646733
7731,0.21700412
7732,0.100856215
7733,0.2112922
7734,0.17978585
7735,0.6230239
7736,0.61219954
7737,0.510137
7738,0.73229957
7739,0.7818268
7740,0.683856
7741,0.58855546
7742,0.79384345
7743,0.054426134
7744,0.4758646
7745,0.24018526
7746,0.37105572
7747,0.32062238
7748,0.33436084
7749,0.45084423
7750,0.039117992
7751,0.34071755
7752,0.40919894
7753,0.5319218
7754,0.039978385
7755,0.58035266
7756,0.50369644
7757,0.20877784
7758,0.6268281
7759,0.25121635
7760,0.630029
7761,0.66908914
7762,0.6051946
7763,0.64851236
7764,0.24969205
7765,0.61653906
7766,0.7934502
7767,0.15914813
7768,0.47169217
7769,0.2363083
7770,0.3161709
7771,0.3589651
7772,0.26355892
7773,0.45791695
7774,0.42510152
7775,0.3622417
7776,0.40994078
7777,0.41307494
7778,0.5744948
7779,0.5213232
7780,0.5898226
7781,0.5765592
7782,0.5442936
7783,0.15084541
7784,0.6572383
7785,0.7890443
7786,0.6313194
7787,0.66493165
7788,0.6242582
7789,0.5345055
7790,0.5893228
7791,0.1901238
7792,0.4473845
7793,0.40307176
7794,0.26853976
7795,0.07106167
7796,0.32111424
7797,0.12852836
7798,0.3871379
7799,0.36205828
7800,0.29325235
7801,0.48037967
7802,0.15833059
7803,0.18632191
7804,0.5513967
7805,0.16809124
7806,0.24561393
7807,0.6692492
7808,0.7310636
7809,0.65135396
7810,0.6447736
7811,0.7277293
7812,0.6632449
7813,0.76121056
7814,0.7988894
7815,0.25337544
7816,0.47370628
7817,0.34683925
7818,0.23932952
7819,0.20051944
7820,0.19021499
7821,0.48496088
7822,0.37785366
7823,0.49581143
7824,0.030144662
7825,0.011297256
7826,0.017214715
7827,0.17339277
7828,0.12189716
7829,0.56969434
7830,0.6311782
7831,0.14464927
7832,0.71112525
7833,0.693771
7834,0.67337114
7835,0.6403836
7836,0.82351565
7837,0.6800552
7838,0.2650059
7839,0.5547088
7840,0.5506176
7841,0.26749313
7842,0.20267141
7843,0.25996083
7844,0.2187661
7845,0.19726762
7846,0.4257848
7847,0.30233675
7848,0.32141536
7849,0.34138364
7850,0.4577055
7851,0.25633693
7852,0.56818295
7853,0.0374569
7854,0.5331399
7855,0.57543486
7856,0.65259266
7857,0.6385622
7858,0.5464163
7859,0.64853305
7860,0.25917047
7861,0.23024738
7862,0.5414787
7863,0.42337233
7864,0.40465802
7865,0.25990742
7866,0.22951204
7867,0.112541735
7868,0.34955364
7869,0.34330857
7870,0.068858355
7871,0.050626814
7872,0.364687
7873,0.44205633
7874,0.41681594
7875,0.009562254
7876,0.0268718
7877,0.55990106
7878,0.11033636
7879,0.48732066
7880,0.6679518
7881,0.7163837
7882,0.73634017
7883,0.74575853
7884,0.6952693
7885,0.697477
7886,0.18971306
7887,0.5617742
7888,0.38552362
7889,0.469757
7890,0.40756327
7891,0.10308862
7892,0.015894204
7893,0.32750577
7894,0.309683
7895,0.54027337
7896,0.38717812
7897,0.40106913
7898,0.5389623
7899,0.56231433
7900,0.05525717
7901,0.15223604
7902,0.23129833
7903,0.22621593
7904,0.62626266
7905,0.65291375
7906,0.6514155
7907,0.6706629
7908,0.66022134
